Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-06-11,7.595926761627197,7.606413659885727,7.4119535860897106,7.437721576119023,545759200
2010-06-14,7.618992805480957,7.764912377899363,7.610903009088196,7.669331005466175,602960400
2010-06-15,7.781092643737793,7.7858868341436835,7.655547582828389,7.659742499433544,585074000
2010-06-16,8.007615089416504,8.022596137609604,7.8092594185265085,7.823341955871454,783678000
2010-06-17,8.146041870117188,8.176904068846056,8.075029129387124,8.107988386236139,872855200
2010-06-18,8.211959838867188,8.239826469746962,8.132558063091002,8.157427524965762,784621600
2010-06-21,8.09510326385498,8.359975828984993,8.051956359098098,8.32042456629938,776490400
2010-06-22,8.205370903015137,8.26889234125286,8.134958214430508,8.154733454599336,717262000
2010-06-23,8.119072914123535,8.229636900804211,8.027086410341076,8.2272398062367,768457200
2010-06-24,8.06004810333252,8.185892393381454,8.033080783951904,8.119973079438434,714277200
2010-06-25,7.991133689880371,8.098102073501448,7.964466403195175,8.09181009802913,549942400
2010-06-28,8.039074897766113,8.082521853045355,7.9258145372744355,7.998025037953273,584948000
2010-06-29,7.6756272315979,7.92192330344407,7.619596299429096,7.91383270247176,1133344800
2010-06-30,7.536594867706299,7.729556239503167,7.491051657029183,7.691802788482289,739452000
2010-07-01,7.445210933685303,7.634577547171924,7.287605847227182,7.619595694799989,1022896000
2010-07-02,7.399065017700195,7.518617344169848,7.287002413815452,7.505432520061662,693842800
2010-07-06,7.449704170227051,7.574649189729399,7.375695036737679,7.520716133834788,615235600
2010-07-07,7.750530242919922,7.753527412239859,7.483261309263153,7.505432841303934,654556000
2010-07-08,7.733154296875,7.877276896991188,7.637272854868217,7.864692142688889,738144400
2010-07-09,7.778995513916016,7.78738454695061,7.6453598578768815,7.697195841015875,433322400
2010-07-12,7.709183216094971,7.845814474671112,7.636373432284846,7.746337400453283,562878400
2010-07-13,7.544684410095215,7.682514185333887,7.383782993332489,7.6801178902040315,1190924000
2010-07-14,7.572548866271973,7.664535388422055,7.460787110089573,7.4721741116573,812047600
2010-07-15,7.534196853637695,7.699592409308464,7.409850349982895,7.43771617950462,824866000
2010-07-16,7.487753868103027,7.639666154823267,7.44310917636248,7.586032357333422,1039858400
2010-07-19,7.3583149909973145,7.487156472087424,7.1791369053825,7.487156472087424,1024478000
2010-07-20,7.547379970550537,7.577642894665766,7.191420166610048,7.278013222636462,1074950800
2010-07-21,7.617794990539551,7.94469128468346,7.610604504220263,7.942893463078982,1185671200
2010-07-22,7.761019229888916,7.790382853057776,7.649855913479874,7.720868675723802,645318800
2010-07-23,7.788586616516113,7.801770645972796,7.67892186269583,7.7031920623280055,533388800
2010-07-26,7.768808841705322,7.793378270317558,7.7217670429800265,7.790381900962575,420551600
2010-07-27,7.912631988525391,7.934205049468041,7.799371618354424,7.816450524962807,584771600
2010-07-28,7.819145679473877,7.96986024675156,7.797872658744573,7.900346082955735,519985200
2010-07-29,7.7337541580200195,7.869786169219732,7.673529115248183,7.811658185608075,643806800
2010-07-30,7.707979202270508,7.781388207967156,7.637565764065177,7.667230203250015,448210000
2010-08-02,7.8458123207092285,7.867984650409042,7.77899529467137,7.803564719484515,428055600
2010-08-03,7.848209857940674,7.88806036629698,7.77300299476948,7.820644062682984,417653600
2010-08-04,7.879668712615967,7.918619897251514,7.799667685552646,7.8754737973263556,420375200
2010-08-05,7.841315746307373,7.885661192113239,7.806857914741811,7.842214256648194,289097200
2010-08-06,7.793079376220703,7.835027748936998,7.719369486944513,7.783790230762346,444897600
2010-08-09,7.842818737030029,7.854804216853077,7.777499472191986,7.834728138100077,303128000
2010-08-10,7.772702217102051,7.803864452361187,7.716970557987068,7.785886239711685,451920000
2010-08-11,7.49644136428833,7.6612384013928185,7.485055966159482,7.652549334373895,620054400
2010-08-12,7.5443902015686035,7.5836414619467165,7.3744995644674685,7.391578479303606,534920400
2010-08-13,7.463785648345947,7.547082316186568,7.463485611360891,7.540191066713797,354869200
2010-08-16,7.420038223266602,7.491050965093619,7.389475260897719,7.418240401950785,318430000
2010-08-17,7.549782752990723,7.6294846125843785,7.466784485611836,7.493152547497782,422640400
2010-08-18,7.582738399505615,7.630679512211889,7.538093693354022,7.561465375846436,339696000
2010-08-19,7.487156867980957,7.595023769432773,7.451201234163685,7.575847004677607,426706000
2010-08-20,7.479965686798096,7.6082071025140925,7.460788921772198,7.472475163009191,384230000
2010-08-23,7.364908218383789,7.550679147276388,7.348429384473451,7.544387170685258,414041600
2010-08-24,7.189022541046143,7.281008253897636,7.15066982424202,7.271121437968804,602565600
2010-08-25,7.277714252471924,7.310674313323863,7.107225247334515,7.132393948250147,596867600
2010-08-26,7.1995110511779785,7.363408845011984,7.1995110511779785,7.354419737464765,466505200
2010-08-27,7.2396626472473145,7.269326306402505,7.058086648973618,7.243558327798269,548391200
2010-08-30,7.266027927398682,7.363407913258123,7.2114948152780025,7.213891910320603,383289200
2010-08-31,7.2840070724487305,7.327753262476485,7.201608920059962,7.246552857663829,420786800
2010-09-01,7.5006422996521,7.534500084565785,7.379292100439635,7.414947707569004,697037600
2010-09-02,7.555772304534912,7.555772304534912,7.447905394868475,7.528505740121504,415427600
2010-09-03,7.753525733947754,7.753824970755821,7.625583596235096,7.643261770765208,520788800
2010-09-07,7.724764823913574,7.776300786039414,7.678022253532998,7.689707696103449,342557600
2010-09-08,7.877873420715332,7.921918845248199,7.763413724123171,7.783789033499266,526551200
2010-09-09,7.882367134094238,7.985739059371021,7.877872980855593,7.941394400460809,438575200
2010-09-10,7.892556667327881,7.925216695613239,7.832330839078891,7.8859646542695,387542400
2010-09-13,8.001320838928223,8.038475015747945,7.962968914564534,7.964765935929763,388780000
2010-09-14,8.03188419342041,8.065142695278993,7.955778007044104,7.97645255689076,408150400
2010-09-15,8.096604347229004,8.10139933870961,8.025292350620456,8.035180770394996,429368800
2010-09-16,8.28686809539795,8.289864464533723,8.07502999813948,8.0972031297442,652103200
2010-09-17,8.250917434692383,8.328521434271444,8.200279970861393,8.320430833467846,634477200
2010-09-20,8.486422538757324,8.502902169458535,8.26529529036934,8.272186539542982,658677600
2010-09-21,8.50259780883789,8.609865372335246,8.473234205439965,8.505294939820299,668074400
2010-09-22,8.621854782104492,8.628746030922189,8.461851874022026,8.470840981239817,585289600
2010-09-23,8.656911849975586,8.771970032034094,8.569420265772813,8.579307884519581,786116800
2010-09-24,8.758785247802734,8.79504091352991,8.70575151546703,8.75219403594193,649488000
2010-09-27,8.724027633666992,8.830995202672778,8.719533480382186,8.808523636150248,482834800
2010-09-28,8.595187187194824,8.742305302906141,8.239826629094384,8.742305302906141,1035042400
2010-09-29,8.610469818115234,8.683579633805243,8.569420756064195,8.606274900810224,469644000
2010-09-30,8.502002716064453,8.689271371468752,8.427095093883032,8.659308482615886,673391600
2010-10-01,8.465147972106934,8.586797351634813,8.430090855282131,8.573913365140614,448142800
2010-10-04,8.348892211914062,8.47653353164338,8.32282340139692,8.437582334589608,435302000
2010-10-05,8.657515525817871,8.6727958156211,8.444177941105167,8.449572208245883,501967200
2010-10-06,8.665000915527344,8.748897649546668,8.54724641106136,8.676986391843977,670868800
2010-10-07,8.665901184082031,8.703654638553498,8.596687050950102,8.699459721379041,408399600
2010-10-08,8.811220169067383,8.824104155536284,8.689271552931844,8.74050746186242,658403200
2010-10-11,8.849873542785645,8.906204488094444,8.827102735265036,8.831297652476229,427753200
2010-10-12,8.945159912109375,8.973925069702808,8.763883092304377,8.851375513119832,558544000
2010-10-13,8.993096351623535,9.047628667592399,8.982908696955173,8.994894173035599,630092400
2010-10-14,9.05811595916748,9.062909349289418,9.000885713460244,9.039538472063281,435296400
2010-10-15,9.430557250976562,9.438347811604952,9.136020932672537,9.211827080079079,922194000
2010-10-18,9.528237342834473,9.558199437510327,9.417074035101638,9.542319879375535,1093010800
2010-10-19,9.2732515335083,9.401492947632795,8.989502142875837,9.090777031615996,1232784000
2010-10-20,9.304412841796875,9.415875385220644,9.194748920144658,9.258569589285935,721624400
2010-10-21,9.274151802062988,9.430558305521714,9.192652143495982,9.35924630430027,551460000
2010-10-22,9.212722778320312,9.289727443319457,9.177666469387418,9.26066307088316,372778000
2010-10-25,9.25377082824707,9.336468184064938,9.241785356346687,9.261262148233937,392462000
2010-10-26,9.230104446411133,9.28074188547876,9.158192386085338,9.194748090134395,392929600
2010-10-27,9.223511695861816,9.28553453276645,9.156693868547483,9.218118231761736,399002800
2010-10-28,9.14590835571289,9.228605743848492,9.01586913516808,9.227107159226176,551051200
2010-10-29,9.018268585205078,9.165087524328818,9.014972177941958,9.115648616271669,430511200
2010-11-01,9.114147186279297,9.15669482965844,9.054820675148378,9.055419949000177,423889200
2010-11-02,9.269357681274414,9.294227152964321,9.19864574746872,9.19864574746872,433930000
2010-11-03,9.372426986694336,9.374824081684894,9.244484841917915,9.32957931378734,508348400
2010-11-04,9.536325454711914,9.593554901655526,9.439244700680627,9.451829450302817,642488000
2010-11-05,9.502166748046875,9.575276549643233,9.490781346226745,9.527935520810116,361253200
2010-11-08,9.546814918518066,9.581271970668292,9.491083240986459,9.504267267952777,281758400
2010-11-09,9.470706939697266,9.6271142115273,9.423365906539164,9.619622888478755,383544000
2010-11-10,9.52913761138916,9.55130994958659,9.394902633892142,9.487488467882116,384227200
2010-11-11,9.487787246704102,9.540222510880872,9.415875181443116,9.43834755181868,361284000
2010-11-12,9.229504585266113,9.483291060292283,9.097668338608115,9.468310014123723,795846800
2010-11-15,9.19984245300293,9.304712984821093,9.176770807987147,9.242390099647723,403606000
2010-11-16,9.036545753479004,9.216623195834574,8.968529352399125,9.160293038186913,657650000
2010-11-17,9.003883361816406,9.108453841222339,8.921784450117421,9.024857145048975,479449600
2010-11-18,9.241490364074707,9.278644543931987,9.129429350731238,9.144709634274841,494491200
2010-11-19,9.190555572509766,9.240593750803201,9.145910860156146,9.22770975999637,384843200
2010-11-22,9.38921070098877,9.38921070098877,9.164787786349093,9.189057183447659,393075200
2010-11-23,9.250475883483887,9.340965410516025,9.185456688407582,9.30201262069163,519447600
2010-11-24,9.432355880737305,9.450334099112261,9.34096940434349,9.348459128518298,413725200
2010-11-26,9.438344955444336,9.519245306521933,9.376621363187345,9.400591511614685,237585600
2010-11-29,9.494379997253418,9.512656653344994,9.329882891540338,9.453330130010304,445785200
2010-11-30,9.322992324829102,9.419173804637454,9.314602488562585,9.394603569856944,501858000
2010-12-01,9.480293273925781,9.520743049238984,9.438344914287045,9.446434709330003,461750800
2010-12-02,9.532732009887695,9.558199951752108,9.435051959543165,9.514154518066835,462837200
2010-12-03,9.511456489562988,9.547711355697938,9.478497229404464,9.498572502420863,342092800
2010-12-06,9.592660903930664,9.657980177740473,9.540824096625455,9.547416111433561,448481600
2010-12-07,9.534527778625488,9.70771310642639,9.531831446571763,9.702021205467874,391454000
2010-12-08,9.618424415588379,9.618724452559976,9.50156921628577,9.57707532040958,321935600
2010-12-09,9.580968856811523,9.66306695485738,9.558795729522323,9.651981591360396,294151200
2010-12-10,9.604941368103027,9.619623177573494,9.54621333012255,9.577674807615612,262511200
2010-12-13,9.638197898864746,9.739773596896665,9.618123428870726,9.719099053068627,439815600
2010-12-14,9.596850395202637,9.664267495813709,9.558197636150156,9.639997307589782,351008000
2010-12-15,9.598949432373047,9.678051181349272,9.563892311722237,9.588161702828248,417312000
2010-12-16,9.625617980957031,9.666367811940313,9.591160926881399,9.620823789065025,322030800
2010-12-17,9.606440544128418,9.641796903825236,9.595054340126485,9.637002712666527,386929200
2010-12-20,9.654379844665527,9.68554208393432,9.535127552473478,9.636102392836003,385610400
2010-12-21,9.714009284973145,9.7197019880248,9.649589329076584,9.678053644433673,256354000
2010-12-22,9.74277114868164,9.759550816693292,9.694530803296058,9.718800994477892,265921600
2010-12-23,9.696029663085938,9.742472188216516,9.68314567483218,9.737978034206618,223157200
2010-12-27,9.728391647338867,9.751164061115324,9.633708748249129,9.673560072308499,249816000
2010-12-28,9.752060890197754,9.787716486756167,9.739776175415466,9.76524411577205,175924000
2010-12-29,9.746665000915527,9.781422078036996,9.740971500287172,9.7745300299183,163139200
2010-12-30,9.697831153869629,9.75326200799218,9.679553693829565,9.752363496889703,157494400
2010-12-31,9.664870262145996,9.692436066096866,9.62741603712791,9.676555705117652,193508000
2011-01-03,9.874905586242676,9.895580128735842,9.733180957373301,9.757151105150111,445138400
2011-01-04,9.926446914672852,9.962701789952982,9.832362500949067,9.96090396803092,309080800
2011-01-05,10.007643699645996,10.017831355129532,9.872810283346537,9.87430886802577,255519600
2011-01-06,9.999553680419922,10.045096888316227,9.974684218155053,10.029216532911887,300428800
2011-01-07,10.071166038513184,10.078057287837288,9.944721654653437,10.007344572724753,311931200
2011-01-10,10.260828018188477,10.284198889927493,10.10262377855042,10.152361890212728,448560000
2011-01-11,10.236559867858887,10.336036103153965,10.171539870583453,10.333639808416503,444108000
2011-01-12,10.319859504699707,10.320159541713634,10.2473497595685,10.28480398009111,302590400
2011-01-13,10.357611656188965,10.386376801161353,10.302780098831857,10.342031336094191,296780400
2011-01-14,10.441508293151855,10.441508293151855,10.320458176307277,10.363904330118912,308840000
2011-01-18,10.206899642944336,10.330047640752875,9.76794147070949,9.873411286837243,1880998000
2011-01-19,10.152667045593262,10.445105526927684,10.093939799770528,10.437614202641058,1135612800
2011-01-20,9.968093872070312,10.136485834902308,9.891388414240454,10.080454926257007,764789200
2011-01-21,9.789512634277344,10.034010740617582,9.786815502165254,10.000751445225276,754401200
2011-01-24,10.111017227172852,10.111017227172852,9.789513606802503,9.794008560736357,574683200
2011-01-25,10.2293701171875,10.23056946497749,10.024723299522279,10.077458597845164,546868000
2011-01-26,10.302781105041504,10.35521637220388,10.232368420614243,10.276113816001557,506875600
2011-01-27,10.283605575561523,10.327951050288316,10.272220169961843,10.30068448405982,285026000
2011-01-28,10.070566177368164,10.319260033333178,9.993562285261442,10.312368783863448,592057200
2011-01-31,10.167048454284668,10.188622315311905,10.016634701504872,10.06157864511424,377246800
2011-02-01,10.338135719299316,10.356712407338092,10.216785572940752,10.226373953914855,426633200
2011-02-02,10.31686019897461,10.344725226440971,10.293788561106863,10.320755878152653,258955200
2011-02-03,10.29049015045166,10.314461094265864,10.1439713568295,10.301277075168052,393797600
2011-02-04,10.382181167602539,10.38817390572483,10.29259173292064,10.296486612650856,321840400
2011-02-07,10.543383598327637,10.58443185801736,10.41633993867473,10.423830461971454,485021600
2011-02-08,10.642858505249023,10.652446885911454,10.551472052405055,10.597315297299518,381040800
2011-02-09,10.731551170349121,10.75672067367873,10.632973415986756,10.64256099810891,482745200
2011-02-10,10.623085975646973,10.78668456196979,10.427127396445748,10.708481312521869,928550000
2011-02-11,10.692298889160156,10.720763195957261,10.593121070472028,10.62937673716317,367572800
2011-02-14,10.762110710144043,10.771099016182179,10.688102403198922,10.690499498168679,310416400
2011-02-15,10.783686637878418,10.785784496585118,10.713273954627834,10.76241281440305,284174800
2011-02-16,10.880468368530273,10.93350210957328,10.801665049134828,10.810653357729317,481157600
2011-02-17,10.735747337341309,10.794774622111646,10.682412755127949,10.704286654664868,530583200
2011-02-18,10.503832817077637,10.771701847738836,10.472670574492794,10.748030928901603,816057200
2011-02-22,10.145771980285645,10.349221021569086,10.119105498073376,10.25184103566926,872555600
2011-02-23,10.265922546386719,10.326446785195973,10.14577017890578,10.1505651682401,671854400
2011-02-24,10.273716926574707,10.341733316817448,10.138584257123492,10.307875540251137,499900800
2011-02-25,10.431923866271973,10.440013665613197,10.331248229707164,10.345030732273864,380018800
2011-02-28,10.583234786987305,10.638366386141557,10.52061186395877,10.524207507394744,403074000
2011-03-01,10.466376304626465,10.658439145611599,10.417536692966285,10.650948623604414,456136800
2011-03-02,10.550572395324707,10.617390220724808,10.439109874078499,10.485852428174907,602590800
2011-03-03,10.7735013961792,10.7803926470368,10.664435929947459,10.702489428384517,500788400
2011-03-04,10.786681175231934,10.795370244642733,10.719264077844883,10.788778233328223,453266800
2011-03-07,10.647658348083496,10.836724914891306,10.526308150367107,10.828634314971032,546123200
2011-03-08,10.65964126586914,10.708780930930669,10.554470685193715,10.634172522390323,356316800
2011-03-09,10.561065673828125,10.629681362043577,10.505035542529486,10.62758350252445,453306000
2011-03-10,10.387272834777832,10.480158659736261,10.334238311530354,10.460681864089986,507539200
2011-03-11,10.54667854309082,10.556566962086885,10.337238324322167,10.347125143120968,471080400
2011-03-14,10.59372329711914,10.681215700550348,10.526306972652158,10.582337091167448,435957200
2011-03-15,10.35012149810791,10.422331994183857,10.190418623282493,10.250344405925496,721081200
2011-03-16,9.888094902038574,10.277315007026285,9.77573381496377,10.247352103812931,1162011200
2011-03-17,10.02682113647461,10.175737086366887,9.90756804173275,10.09243962219105,659422400
2011-03-18,9.907865524291992,10.133486886122462,9.887790254108127,10.101426141172574,753214000
2011-03-21,10.166443824768066,10.179627043907878,10.045392957513238,10.067266844025546,409402000
2011-03-22,10.22337818145752,10.265926627842973,10.161654570701288,10.264128806164713,325922800
2011-03-23,10.163151741027832,10.194013142061491,10.066070984110377,10.16584807312063,372996400
2011-03-24,10.336341857910156,10.367204070945157,10.153268039088944,10.242857507892722,404712000
2011-03-25,10.533196449279785,10.548776770490415,10.397762948964246,10.429224428481751,448910000
2011-03-28,10.50023365020752,10.616491155654336,10.50023365020752,10.581434041888315,309355200
2011-03-29,10.515815734863281,10.515815734863281,10.368997655443254,10.416937958891152,352900800
2011-03-30,10.446001052856445,10.513418951677911,10.410345463823669,10.506226866366548,329406000
2011-03-31,10.44240665435791,10.481058613872861,10.368997614934685,10.377985921734473,274019200
2011-04-01,10.324050903320312,10.534691217078816,10.286297458750488,10.520309447779816,418661600
2011-04-04,10.223075866699219,10.325250034405366,10.139479184075286,10.316560965625795,460084800
2011-04-05,10.154165267944336,10.254840893735254,10.06757218027695,10.097235841485402,482731200
2011-04-06,10.128694534301758,10.30427777099539,10.101728011282955,10.223977475786036,402539200
2011-04-07,10.129894256591797,10.200306135878566,10.068469085047276,10.13049273036238,373447200
2011-04-08,10.039407730102539,10.191919363211785,10.00614922312996,10.185028112236159,377535200
